date,observer,station,latitude,longitude,row(0-3119),column(0-2599),altitude,temperature,penalty
2018-01-05 00:00:00,01,23166,42.0667,140.5883,471,1487,125,-1.63,0
2018-01-05 00:00:00,01,23206,41.9050,140.9700,491,1517,25,-0.60,0
2018-01-05 00:00:00,01,23226,41.8867,140.6533,493,1492,25,-0.51,0
2018-01-05 00:00:00,01,23232,41.8167,140.7533,501,1500,35,-0.16,0
2018-01-05 00:00:00,01,23281,41.7700,140.8217,507,1505,34,-0.26,0
2018-01-05 00:00:00,01,23326,41.6867,140.4450,517,1475,6,-1.46,0
2018-01-05 00:00:00,01,23376,41.4233,140.0867,549,1446,30,0.17,0
2018-01-05 00:00:00,01,24041,42.4500,139.8517,425,1428,10,-0.20,0
2018-01-05 00:00:00,01,24051,42.4283,140.0083,428,1440,19,-1.93,0
2018-01-05 00:00:00,01,24101,42.2483,139.5567,450,1404,5,0.20,0
2018-01-05 00:00:00,01,24141,42.1283,139.9850,464,1438,12,-1.23,0
2018-01-05 00:00:00,01,24156,42.0717,139.4317,471,1394,49,-0.76,0
2018-01-05 00:00:00,01,24201,41.9300,140.3117,488,1464,53,-1.06,0
2018-01-05 00:00:00,01,24217,41.8667,140.1233,495,1449,4,0.57,0
2018-01-05 00:00:00,01,31001,41.5267,140.9117,536,1512,14,1.14,0
2018-01-05 00:00:00,01,31111,41.2833,141.2100,566,1536,3,0.50,0
2018-01-05 00:00:00,01,31121,41.2350,141.3967,571,1551,6,0.98,0
2018-01-05 00:00:00,01,31136,41.1800,140.4817,578,1478,30,-0.14,0
2018-01-05 00:00:00,01,31156,41.1450,140.8217,582,1505,15,0.38,0
2018-01-05 00:00:00,01,31186,41.0567,140.3467,593,1467,20,0.64,0
2018-01-05 00:00:00,01,31201,41.0450,140.6333,594,1490,5,0.09,0
2018-01-05 00:00:00,01,31296,40.8083,140.4583,623,1476,9,-0.09,0
2018-01-05 00:00:00,01,31312,40.8217,140.7683,621,1501,3,-0.70,0
2018-01-05 00:00:00,01,31332,40.8850,141.1600,613,1532,14,0.41,0
2018-01-05 00:00:00,01,31336,40.8850,141.2717,613,1541,80,-0.61,0
2018-01-05 00:00:00,01,31366,40.7767,140.2050,626,1456,40,0.80,0
2018-01-05 00:00:00,01,31386,40.7333,140.6883,632,1495,198,-2.60,0
2018-01-05 00:00:00,01,31436,40.6450,139.9317,642,1434,66,0.22,0
2018-01-05 00:00:00,01,31461,40.6117,140.4550,646,1476,30,-0.80,0
2018-01-05 00:00:00,01,31466,40.6667,140.5850,639,1486,30,-1.27,0
2018-01-05 00:00:00,01,31482,40.6483,140.8483,642,1507,890,-7.17,0
2018-01-05 00:00:00,01,31506,40.6750,141.3750,639,1549,39,-0.26,0
2018-01-05 00:00:00,01,31586,40.5950,141.2467,648,1539,42,-0.61,0
2018-01-05 00:00:00,01,31602,40.5267,141.5217,656,1561,27,-1.07,0
2018-01-05 00:00:00,01,31646,40.4817,140.6200,662,1489,135,-3.38,0
2018-01-05 00:00:00,01,31662,40.4267,140.8983,668,1511,414,-3.47,0
2018-01-05 00:00:00,01,31721,40.3833,141.2567,674,1540,60,-3.53,0
2018-01-05 00:00:00,01,32056,40.4133,139.9483,670,1435,34,0.89,0
2018-01-05 00:00:00,01,32111,40.1983,140.0317,696,1442,6,0.89,0
2018-01-05 00:00:00,01,32126,40.2267,140.3717,692,1469,29,-0.99,0
2018-01-05 00:00:00,01,32136,40.2517,140.5050,689,1480,49,-0.67,0
2018-01-05 00:00:00,01,32146,40.2150,140.7867,694,1502,123,-2.30,0
2018-01-05 00:00:00,01,32181,40.1917,140.3717,696,1469,84,-1.88,0
2018-01-05 00:00:00,01,32206,40.1200,140.8400,705,1507,214,-2.45,0
2018-01-05 00:00:00,01,32266,40.0133,140.8017,718,1504,578,-4.73,0
2018-01-05 00:00:00,01,32286,39.9117,139.9000,730,1431,20,-0.09,0
2018-01-05 00:00:00,01,32287,40.0000,139.9500,719,1435,-3,1.47,0
2018-01-05 00:00:00,01,32296,39.9383,140.1150,727,1449,6,-0.84,0
2018-01-05 00:00:00,01,32311,39.9933,140.4033,720,1472,120,-2.30,0
2018-01-05 00:00:00,01,32402,39.7167,140.0983,753,1447,6,0.20,0
2018-01-05 00:00:00,01,32407,39.7067,140.2867,755,1462,41,-1.08,0
2018-01-05 00:00:00,01,32451,39.6150,140.2183,766,1457,93,-1.52,0
2018-01-05 00:00:00,01,32466,39.6033,140.5567,767,1484,56,-1.98,0
2018-01-05 00:00:00,01,32476,39.6983,140.7317,756,1498,230,-2.74,0
2018-01-05 00:00:00,01,32496,39.5267,140.2333,776,1458,20,-1.49,0
2018-01-05 00:00:00,01,32551,39.4900,140.4950,781,1479,30,-1.79,0
2018-01-05 00:00:00,01,32571,39.3600,140.0550,796,1444,11,2.12,0
2018-01-05 00:00:00,01,32581,39.3050,140.2883,803,1463,117,-2.32,0
2018-01-05 00:00:00,01,32596,39.3200,140.5550,801,1484,59,-1.39,0
2018-01-05 00:00:00,01,32616,39.2550,139.9133,809,1433,7,2.18,0
2018-01-05 00:00:00,01,32626,39.2350,140.1367,811,1450,46,-1.75,0
2018-01-05 00:00:00,01,32691,39.1867,140.4633,817,1477,74,-1.59,0
2018-01-05 00:00:00,01,32771,38.9600,140.5283,844,1482,335,-3.39,0
2018-01-05 00:00:00,01,33006,40.4033,141.7000,671,1575,70,-1.38,0
2018-01-05 00:00:00,01,33026,40.3167,141.4733,681,1557,153,-2.45,0
2018-01-05 00:00:00,01,33071,40.2983,141.2983,684,1543,87,-4.59,0
2018-01-05 00:00:00,01,33136,40.1483,141.5717,702,1565,290,-3.66,0
2018-01-05 00:00:00,01,33146,40.1683,141.7483,699,1579,13,-0.44,0
2018-01-05 00:00:00,01,33166,40.1033,141.0500,707,1524,290,-2.51,0
2018-01-05 00:00:00,01,33176,40.0600,141.2250,712,1538,430,-4.88,0
2018-01-05 00:00:00,01,33186,40.0400,141.4567,715,1556,418,-7.36,0
2018-01-05 00:00:00,01,33206,40.0033,141.8833,719,1590,8,0.27,0
2018-01-05 00:00:00,01,33226,39.9517,141.0650,725,1525,275,-2.57,0
2018-01-05 00:00:00,01,33296,39.8683,141.1667,735,1533,205,-1.98,0
2018-01-05 00:00:00,01,33326,39.8467,141.7950,738,1583,105,-0.47,0
2018-01-05 00:00:00,01,33336,39.8467,141.9633,738,1597,3,0.36,0
2018-01-05 00:00:00,01,33371,39.7833,141.3283,746,1546,680,-8.17,0
2018-01-05 00:00:00,01,33421,39.6967,140.9750,756,1518,195,-1.61,0
2018-01-05 00:00:00,01,33431,39.6983,141.1650,756,1533,155,-2.11,0
2018-01-05 00:00:00,01,33441,39.6500,141.3533,761,1548,760,-7.14,0
2018-01-05 00:00:00,01,33472,39.6467,141.9650,762,1597,43,-0.11,0
2018-01-05 00:00:00,01,33486,39.5483,140.8433,774,1507,407,-3.05,0
2018-01-05 00:00:00,01,33501,39.5467,141.1267,774,1530,125,-4.58,0
2018-01-05 00:00:00,01,33526,39.5983,141.6817,768,1574,192,-2.56,0
2018-01-05 00:00:00,01,33576,39.4283,141.1350,788,1530,90,-4.20,0
2018-01-05 00:00:00,01,33581,39.4700,141.2783,783,1542,150,-3.98,0
2018-01-05 00:00:00,01,33616,39.4500,141.9567,785,1596,24,-2.81,0
2018-01-05 00:00:00,01,33631,39.3100,140.7767,802,1502,250,-2.66,0
2018-01-05 00:00:00,01,33671,39.3383,141.5433,799,1563,275,-6.71,0
2018-01-05 00:00:00,01,33686,39.3600,141.9067,796,1592,2,-0.09,0
2018-01-05 00:00:00,01,33716,39.2883,141.1100,805,1528,61,-3.61,0
2018-01-05 00:00:00,01,33751,39.2700,141.8783,807,1590,5,0.78,0
2018-01-05 00:00:00,01,33776,39.1400,141.0633,823,1525,97,-1.09,0
2018-01-05 00:00:00,01,33781,39.1833,141.1617,818,1532,42,-5.99,0
2018-01-05 00:00:00,01,33801,39.1417,141.5733,822,1565,80,-3.78,0
2018-01-05 00:00:00,01,33871,39.0250,141.6300,836,1570,61,-0.50,0
2018-01-05 00:00:00,01,33877,39.0633,141.7133,832,1577,37,0.15,0
2018-01-05 00:00:00,01,33911,38.9333,141.1250,848,1529,32,-0.70,0
2018-01-05 00:00:00,01,33921,38.9217,141.3300,849,1546,120,-0.98,0
2018-01-05 00:00:00,01,34012,38.9133,140.8283,850,1506,525,-3.47,0
2018-01-05 00:00:00,01,34026,38.9067,141.5567,851,1564,62,-0.34,0
2018-01-05 00:00:00,01,34096,38.7433,140.7600,870,1500,170,-3.04,0
2018-01-05 00:00:00,01,34111,38.7350,141.0050,871,1520,25,-4.09,0
2018-01-05 00:00:00,01,34171,38.6267,141.1883,884,1535,5,-2.60,0
2018-01-05 00:00:00,01,34186,38.6817,141.4483,878,1555,39,-0.93,0
2018-01-05 00:00:00,01,34216,38.5983,140.9117,888,1512,28,-0.80,0
2018-01-05 00:00:00,01,34231,38.5600,141.2450,892,1539,5,-2.70,0
2018-01-05 00:00:00,01,34266,38.4733,140.8883,903,1511,57,-0.38,0
2018-01-05 00:00:00,01,34276,38.4600,141.0917,904,1527,3,-1.12,0
2018-01-05 00:00:00,01,34286,38.4267,141.2133,908,1537,4,-2.29,0
2018-01-05 00:00:00,01,34292,38.4267,141.2983,908,1543,43,-1.55,0
2018-01-05 00:00:00,01,34296,38.4533,141.4400,905,1555,35,-3.76,0
2018-01-05 00:00:00,01,34311,38.3033,140.6367,923,1490,265,-1.81,0
2018-01-05 00:00:00,01,34331,38.3383,141.0133,919,1521,105,-0.67,0
2018-01-05 00:00:00,01,34361,38.3983,141.5967,912,1567,40,0.58,0
2018-01-05 00:00:00,01,34392,38.2617,140.8967,928,1511,39,-0.08,0
2018-01-05 00:00:00,01,34436,38.1383,140.9167,943,1513,2,-2.10,0
2018-01-05 00:00:00,01,34461,38.0150,140.6117,958,1488,86,-4.50,0
2018-01-05 00:00:00,01,34462,38.1267,140.6800,944,1494,112,-4.95,0
2018-01-05 00:00:00,01,34471,38.0250,140.8583,956,1508,4,-4.01,0
2018-01-05 00:00:00,01,34506,37.9317,140.7783,968,1502,18,-4.59,0
2018-01-05 00:00:00,01,35002,39.1833,139.5433,818,1403,58,1.57,0
2018-01-05 00:00:00,01,35052,38.9083,139.8433,851,1427,3,1.99,0
2018-01-05 00:00:00,01,35071,38.9183,140.2000,849,1455,88,-2.20,0
2018-01-05 00:00:00,01,35086,38.8117,139.7867,862,1422,22,2.23,0
2018-01-05 00:00:00,01,35116,38.8783,140.3317,854,1466,170,-2.31,0
2018-01-05 00:00:00,01,35141,38.7350,139.8283,871,1426,16,0.21,0
2018-01-05 00:00:00,01,35146,38.8000,139.9733,864,1437,17,-1.70,0
2018-01-05 00:00:00,01,35162,38.7567,140.3117,869,1464,105,-0.99,0
2018-01-05 00:00:00,01,35176,38.7583,140.5167,869,1481,212,-1.96,0
2018-01-05 00:00:00,01,35216,38.6067,140.1633,887,1453,330,-3.72,0
2018-01-05 00:00:00,01,35231,38.6083,140.4117,887,1472,106,-2.35,0
2018-01-05 00:00:00,01,35246,38.5667,139.5517,891,1404,18,1.46,0
2018-01-05 00:00:00,01,35332,38.4600,140.3483,904,1467,80,-9.70,0
2018-01-05 00:00:00,01,35334,38.4117,140.3700,910,1469,105,-6.29,0
2018-01-05 00:00:00,01,35361,38.3900,139.9933,913,1439,440,-5.49,0
2018-01-05 00:00:00,01,35376,38.3700,140.1917,915,1455,133,-4.58,0
2018-01-05 00:00:00,01,35426,38.2550,140.3450,929,1467,153,-3.69,0
2018-01-05 00:00:00,01,35456,38.1050,140.0150,947,1441,210,-6.09,0
2018-01-05 00:00:00,01,35486,38.0783,139.7350,950,1418,140,-2.68,0
2018-01-05 00:00:00,01,35511,38.0033,140.2067,959,1456,220,-4.78,0
2018-01-05 00:00:00,01,35541,37.9983,139.9567,960,1436,250,-1.24,0
2018-01-05 00:00:00,01,35552,37.9117,140.1433,970,1451,245,-1.10,0
2018-01-05 00:00:00,01,36056,37.8917,140.4367,972,1474,200,-2.75,0
2018-01-05 00:00:00,01,36066,37.8517,140.5883,977,1487,43,-2.20,0
2018-01-05 00:00:00,01,36081,37.8750,140.9183,974,1513,10,-2.08,0
2018-01-05 00:00:00,01,36106,37.7217,140.0583,993,1444,824,-6.97,0
2018-01-05 00:00:00,01,36126,37.7583,140.4700,989,1477,67,0.50,0
2018-01-05 00:00:00,01,36151,37.7833,140.9250,986,1514,9,-3.49,0
2018-01-05 00:00:00,01,36176,37.6583,139.8633,1001,1429,212,-2.80,0
2018-01-05 00:00:00,01,36196,37.6683,140.2600,999,1460,1220,-8.30,0
2018-01-05 00:00:00,01,36221,37.6650,140.7267,1000,1498,460,-2.33,0
2018-01-05 00:00:00,01,36251,37.5883,139.6567,1009,1412,165,-1.68,0
2018-01-05 00:00:00,01,36276,37.5517,140.1083,1013,1448,519,-3.01,0
2018-01-05 00:00:00,01,36291,37.5833,140.4300,1010,1474,235,-4.67,0
2018-01-05 00:00:00,01,36342,37.4733,139.5283,1023,1402,296,-5.09,0
2018-01-05 00:00:00,01,36361,37.4883,139.9100,1021,1432,212,-1.80,0
2018-01-05 00:00:00,01,36391,37.4350,140.5767,1027,1486,421,-2.82,0
2018-01-05 00:00:00,01,36411,37.4917,140.9650,1020,1517,47,-3.01,0
2018-01-05 00:00:00,01,36426,37.3433,139.3133,1038,1385,377,-5.87,0
2018-01-05 00:00:00,01,36476,37.3683,140.3300,1035,1466,249,-1.20,0
2018-01-05 00:00:00,01,36501,37.3367,140.8083,1039,1504,410,-7.11,0
2018-01-05 00:00:00,01,36536,37.2650,139.5367,1048,1402,494,-8.67,0
2018-01-05 00:00:00,01,36562,37.2767,140.0633,1046,1445,640,-4.84,0
2018-01-05 00:00:00,01,36581,37.2267,140.4267,1052,1474,372,-2.77,0
2018-01-05 00:00:00,01,36591,37.2867,140.6250,1045,1489,433,-5.10,0
2018-01-05 00:00:00,01,36611,37.2333,141.0000,1052,1519,43,-2.23,0
2018-01-05 00:00:00,01,36641,37.2067,139.7950,1055,1423,544,-10.34,0
2018-01-05 00:00:00,01,36667,37.1317,140.2150,1064,1457,355,-2.58,0
2018-01-05 00:00:00,01,36676,37.1467,140.4600,1062,1476,290,-4.72,0
2018-01-05 00:00:00,01,36716,37.0100,139.3750,1078,1389,973,-8.88,0
2018-01-05 00:00:00,01,36766,37.0900,140.5600,1069,1484,347,-4.29,0
2018-01-05 00:00:00,01,36821,36.9383,140.4083,1087,1472,183,-4.18,0
2018-01-05 00:00:00,01,36836,36.9333,140.7333,1088,1498,25,-3.91,0
2018-01-05 00:00:00,01,36846,36.9467,140.9033,1086,1512,3,-0.90,0
2018-01-05 00:00:00,01,40046,36.8333,140.7717,1100,1501,5,-4.02,0
2018-01-05 00:00:00,01,40061,36.7783,140.3450,1106,1467,120,-4.84,0
2018-01-05 00:00:00,01,40081,36.7067,140.7167,1115,1497,4,-1.59,0
2018-01-05 00:00:00,01,40091,36.6067,140.3250,1127,1465,95,-4.20,0
2018-01-05 00:00:00,01,40136,36.5800,140.6450,1130,1491,34,1.37,0
2018-01-05 00:00:00,01,40191,36.3950,140.2400,1152,1459,72,-3.93,0
2018-01-05 00:00:00,01,40201,36.3800,140.4667,1154,1477,29,-1.54,0
2018-01-05 00:00:00,01,40221,36.2017,139.7167,1175,1417,20,-0.09,0
2018-01-05 00:00:00,01,40231,36.2817,139.9883,1166,1439,24,-2.52,0
2018-01-05 00:00:00,01,40281,36.1683,139.9450,1179,1435,20,-2.11,0
2018-01-05 00:00:00,01,40282,36.1133,139.9800,1186,1438,15,-1.10,0
2018-01-05 00:00:00,01,40311,36.1683,140.5267,1179,1482,32,-3.29,0
2018-01-05 00:00:00,01,40336,36.0567,140.1250,1193,1449,25,-3.38,0
2018-01-05 00:00:00,01,40341,36.1033,140.2200,1187,1457,26,-1.48,0
2018-01-05 00:00:00,01,40406,35.9633,140.6217,1204,1489,37,1.33,0
2018-01-05 00:00:00,01,40426,35.8900,140.2117,1213,1456,4,-2.00,0
2018-01-05 00:00:00,01,41011,37.1233,140.0350,1065,1442,749,-6.99,0
2018-01-05 00:00:00,01,41076,36.9217,139.6950,1089,1415,620,-6.39,0
2018-01-05 00:00:00,01,41091,36.9817,140.0183,1082,1441,343,-0.63,0
2018-01-05 00:00:00,01,41116,36.8917,139.5683,1092,1405,925,-11.42,0
2018-01-05 00:00:00,01,41141,36.8400,140.0350,1099,1442,188,-1.61,0
2018-01-05 00:00:00,01,41166,36.7383,139.5000,1111,1399,1292,-8.06,0
2018-01-05 00:00:00,01,41171,36.7267,139.6767,1112,1414,414,-3.03,0
2018-01-05 00:00:00,01,41181,36.7567,139.8833,1109,1430,225,0.32,0
2018-01-05 00:00:00,01,41247,36.6417,140.1167,1122,1449,82,-4.45,0
2018-01-05 00:00:00,01,41271,36.5917,139.7350,1128,1418,165,-2.54,0
2018-01-05 00:00:00,01,41277,36.5483,139.8683,1134,1429,119,-1.68,0
2018-01-05 00:00:00,01,41331,36.4767,139.9867,1142,1438,91,-3.56,0
2018-01-05 00:00:00,01,41361,36.3633,139.5700,1156,1405,68,-1.56,0
2018-01-05 00:00:00,01,41376,36.3383,139.8300,1159,1426,44,-1.79,0
2018-01-05 00:00:00,01,42046,36.8633,139.0583,1096,1364,700,-5.73,0
2018-01-05 00:00:00,01,42091,36.8000,138.9917,1104,1359,531,-4.21,0
2018-01-05 00:00:00,01,42121,36.6167,138.5917,1125,1327,1223,-7.52,0
2018-01-05 00:00:00,01,42146,36.6683,139.0217,1119,1361,390,-4.96,0
2018-01-05 00:00:00,01,42186,36.5867,138.8500,1129,1348,354,-2.04,0
2018-01-05 00:00:00,01,42221,36.4633,138.4633,1144,1317,1230,-7.48,0
2018-01-05 00:00:00,01,42251,36.4050,139.0600,1151,1364,112,1.40,0
2018-01-05 00:00:00,01,42266,36.4100,139.3250,1150,1385,117,2.87,0
2018-01-05 00:00:00,01,42286,36.3767,138.8950,1154,1351,183,-1.94,0
2018-01-05 00:00:00,01,42302,36.3317,139.1650,1160,1373,64,1.99,0
2018-01-05 00:00:00,01,42326,36.2450,138.7067,1170,1336,375,-2.43,0
2018-01-05 00:00:00,01,42366,36.2333,139.5317,1172,1402,21,0.41,0
2018-01-05 00:00:00,01,42396,36.1083,138.8967,1187,1351,357,-1.47,0
2018-01-05 00:00:00,01,43051,36.1050,139.1833,1187,1374,128,-0.92,0
2018-01-05 00:00:00,01,43056,36.1500,139.3800,1181,1390,30,1.20,0
2018-01-05 00:00:00,01,43126,36.0867,139.6350,1189,1410,12,-0.89,0
2018-01-05 00:00:00,01,43156,35.9900,139.0733,1201,1365,232,-2.52,0
2018-01-05 00:00:00,01,43171,35.9850,139.3350,1201,1386,44,1.98,0
2018-01-05 00:00:00,01,43241,35.8750,139.5867,1214,1406,8,1.10,0
2018-01-05 00:00:00,01,43256,35.8833,139.7567,1214,1420,3,0.69,0
2018-01-05 00:00:00,01,43266,35.7733,139.4133,1227,1393,119,1.45,0
2018-01-05 00:00:00,01,44046,35.7917,139.0500,1224,1364,530,-2.27,0
2018-01-05 00:00:00,01,44056,35.7883,139.3117,1225,1384,155,-1.85,0
2018-01-05 00:00:00,01,44071,35.7383,139.5917,1231,1407,51,2.33,0
2018-01-05 00:00:00,01,44112,35.6667,139.3167,1239,1385,123,-1.10,0
2018-01-05 00:00:00,01,44116,35.6833,139.4833,1238,1398,59,1.81,0
2018-01-05 00:00:00,01,44132,35.6917,139.7500,1236,1419,25,2.93,0
2018-01-05 00:00:00,01,44136,35.6383,139.8633,1243,1429,5,2.81,0
2018-01-05 00:00:00,01,44166,35.5533,139.7800,1253,1422,6,4.89,0
2018-01-05 00:00:00,01,44172,34.7483,139.3617,1350,1388,74,5.51,0
2018-01-05 00:00:00,01,44173,34.7817,139.3600,1346,1388,38,6.75,0
2018-01-05 00:00:00,01,44207,34.3683,139.2683,1395,1381,29,8.48,0
2018-01-05 00:00:00,01,44216,34.1883,139.1333,1417,1370,138,8.57,0
2018-01-05 00:00:00,01,44226,34.1233,139.5200,1425,1401,38,5.72,0
2018-01-05 00:00:00,01,44228,34.0733,139.5600,1431,1404,20,7.16,0
2018-01-05 00:00:00,01,44262,33.1150,139.7850,1546,1422,92,8.99,0
2018-01-05 00:00:00,01,44263,33.1217,139.7783,1545,1422,151,8.41,0
2018-01-05 00:00:00,01,44301,27.0917,142.1900,2268,1615,3,16.45,0
2018-01-05 00:00:00,01,44356,24.2883,153.9833,2605,2558,7,19.91,0
2018-01-05 00:00:00,01,45061,35.8633,140.1100,1216,1448,20,-2.58,0
2018-01-05 00:00:00,01,45081,35.8583,140.5017,1217,1480,37,-0.16,0
2018-01-05 00:00:00,01,45106,35.7117,140.0433,1234,1443,28,0.89,0
2018-01-05 00:00:00,01,45116,35.7283,140.2117,1232,1456,5,-3.99,0
2018-01-05 00:00:00,01,45121,35.7633,140.3850,1228,1470,41,-2.48,0
2018-01-05 00:00:00,01,45147,35.7383,140.8567,1231,1508,20,4.84,0
2018-01-05 00:00:00,01,45181,35.6567,140.4800,1241,1478,6,-1.00,0
2018-01-05 00:00:00,01,45212,35.6017,140.1033,1247,1448,3,2.30,0
2018-01-05 00:00:00,01,45261,35.4167,140.3100,1269,1464,9,1.60,0
2018-01-05 00:00:00,01,45282,35.3617,139.9400,1276,1435,60,3.29,0
2018-01-05 00:00:00,01,45291,35.3967,140.1483,1272,1451,30,-2.08,0
2018-01-05 00:00:00,01,45326,35.2350,140.0983,1291,1447,120,-1.00,0
2018-01-05 00:00:00,01,45361,35.1117,140.1000,1306,1448,5,3.90,0
2018-01-05 00:00:00,01,45371,35.1500,140.3117,1301,1464,12,2.99,0
2018-01-05 00:00:00,01,45401,34.9867,139.8650,1321,1429,6,4.58,0
2018-01-05 00:00:00,01,46091,35.4333,139.3867,1268,1390,18,1.62,0
2018-01-05 00:00:00,01,46106,35.4383,139.6517,1267,1412,39,3.63,0
2018-01-05 00:00:00,01,46141,35.3200,139.4500,1281,1395,5,2.89,0
2018-01-05 00:00:00,01,46166,35.2767,139.1550,1286,1372,14,0.60,0
2018-01-05 00:00:00,01,46211,35.1783,139.6300,1298,1410,42,4.09,0
2018-01-05 00:00:00,01,48031,36.9117,138.4417,1090,1315,576,-3.53,0
2018-01-05 00:00:00,01,48061,36.8083,138.1967,1103,1295,685,-4.63,0
2018-01-05 00:00:00,01,48066,36.8750,138.3750,1094,1309,313,-2.27,0
2018-01-05 00:00:00,01,48141,36.6983,137.8617,1116,1268,703,-5.75,0
2018-01-05 00:00:00,01,48156,36.6617,138.1917,1120,1295,418,-1.24,0
2018-01-05 00:00:00,01,48191,36.5233,137.8317,1137,1266,784,-7.48,0
2018-01-05 00:00:00,01,48196,36.5483,137.9967,1134,1279,509,-3.59,0
2018-01-05 00:00:00,01,48216,36.5317,138.3250,1136,1305,1253,-8.21,0
2018-01-05 00:00:00,01,48256,36.4000,138.2650,1151,1301,502,-4.28,0
2018-01-05 00:00:00,01,48296,36.3433,137.8817,1158,1270,540,-4.50,0
2018-01-05 00:00:00,01,48321,36.3833,138.3833,1154,1310,958,-6.41,0
2018-01-05 00:00:00,01,48331,36.3417,138.5467,1158,1323,999,-7.10,0
2018-01-05 00:00:00,01,48361,36.2467,137.9700,1170,1277,610,-4.58,0
2018-01-05 00:00:00,01,48363,36.1667,137.9217,1179,1273,658,-6.66,0
2018-01-05 00:00:00,01,48381,36.2717,138.3133,1167,1305,715,-7.05,0
2018-01-05 00:00:00,01,48386,36.2467,138.4767,1170,1318,683,-6.79,0
2018-01-05 00:00:00,01,48466,36.0883,137.6833,1189,1254,1068,-11.16,0
2018-01-05 00:00:00,01,48491,36.0450,138.1083,1194,1288,760,-4.80,0
2018-01-05 00:00:00,01,48531,35.9383,137.6017,1207,1248,1130,-13.61,0
2018-01-05 00:00:00,01,48541,35.9833,137.8350,1202,1266,900,-7.92,0
2018-01-05 00:00:00,01,48546,35.9817,137.9833,1202,1278,729,-5.06,0
2018-01-05 00:00:00,01,48561,35.9700,138.2200,1203,1297,1017,-7.77,0
2018-01-05 00:00:00,01,48571,35.9483,138.4717,1206,1317,1350,-13.02,0
2018-01-05 00:00:00,01,48606,35.8400,137.6883,1219,1255,750,-7.03,0
2018-01-05 00:00:00,01,48621,35.8250,137.9550,1220,1276,633,-3.61,0
2018-01-05 00:00:00,01,48717,35.6100,137.6200,1246,1249,560,-3.96,0
2018-01-05 00:00:00,01,48731,35.6533,137.8983,1241,1271,728,-3.19,0
2018-01-05 00:00:00,01,48767,35.5233,137.8217,1257,1265,516,-3.11,0
2018-01-05 00:00:00,01,48826,35.3733,137.6917,1275,1255,940,-7.64,0
2018-01-05 00:00:00,01,48841,35.3217,137.9317,1281,1274,407,-4.02,0
2018-01-05 00:00:00,01,49036,35.8617,138.3867,1216,1310,867,-4.80,0
2018-01-05 00:00:00,01,49086,35.6933,138.4483,1236,1315,341,-0.53,0
2018-01-05 00:00:00,01,49142,35.6667,138.5533,1239,1324,273,-1.22,0
2018-01-05 00:00:00,01,49151,35.6633,138.7250,1240,1338,394,-0.79,0
2018-01-05 00:00:00,01,49161,35.6083,138.9383,1247,1355,364,-4.07,0
2018-01-05 00:00:00,01,49196,35.5283,138.6150,1256,1329,552,-4.12,0
2018-01-05 00:00:00,01,49236,35.4667,138.4417,1263,1315,226,-4.02,0
2018-01-05 00:00:00,01,49251,35.5000,138.7600,1259,1340,860,-5.54,0
2018-01-05 00:00:00,01,49256,35.4367,138.8367,1267,1346,992,-9.21,0
2018-01-05 00:00:00,01,49316,35.2883,138.4450,1285,1315,141,-1.29,0
2018-01-05 00:00:00,01,50066,35.3600,138.7267,1276,1338,3775,-15.25,0
2018-01-05 00:00:00,01,50106,35.2167,138.2217,1293,1297,755,-4.34,0
2018-01-05 00:00:00,01,50136,35.3050,138.9267,1283,1354,472,-1.74,0
2018-01-05 00:00:00,01,50196,35.1850,138.6633,1297,1333,66,1.90,0
2018-01-05 00:00:00,01,50206,35.1133,138.9250,1306,1354,21,0.11,0
2018-01-05 00:00:00,01,50226,35.0567,137.7617,1313,1260,150,-2.87,0
2018-01-05 00:00:00,01,50241,35.1017,138.1283,1307,1290,290,-3.41,0
2018-01-05 00:00:00,01,50261,35.0533,138.5217,1313,1321,3,3.18,0
2018-01-05 00:00:00,01,50281,35.0450,139.0917,1314,1367,67,4.32,0
2018-01-05 00:00:00,01,50331,34.9750,138.4033,1323,1312,14,4.00,0
2018-01-05 00:00:00,01,50386,34.8900,137.8133,1333,1265,61,3.59,0
2018-01-05 00:00:00,01,50456,34.7533,137.7117,1349,1256,46,3.90,0
2018-01-05 00:00:00,01,50476,34.7850,138.1383,1345,1291,191,1.43,0
2018-01-05 00:00:00,01,50477,34.7950,138.1883,1344,1295,132,3.49,0
2018-01-05 00:00:00,01,50491,34.7550,138.7833,1349,1342,4,1.59,0
2018-01-05 00:00:00,01,50506,34.7817,139.0483,1346,1363,130,5.29,0
2018-01-05 00:00:00,01,50536,34.6917,137.8800,1356,1270,3,2.50,0
2018-01-05 00:00:00,01,50551,34.6033,138.2117,1367,1296,45,2.68,0
2018-01-05 00:00:00,01,50561,34.6033,138.8417,1367,1347,52,6.69,0
2018-01-05 00:00:00,01,51031,35.2167,136.6983,1293,1175,5,2.11,0
2018-01-05 00:00:00,01,51071,35.2117,137.5067,1294,1240,505,-4.32,0
2018-01-05 00:00:00,01,51106,35.1667,136.9650,1299,1197,51,1.83,0
2018-01-05 00:00:00,01,51116,35.1317,137.1767,1304,1214,75,-1.07,0
2018-01-05 00:00:00,01,51216,34.9950,136.9433,1320,1195,32,2.31,0
2018-01-05 00:00:00,01,51226,34.9183,137.1933,1329,1215,47,0.41,0
